name,name_en,latitude,longitude,description,description_en
โรงแรมลีสอร์ท @ อ่อนนุช,Hotel Leesort @ Onnuch,13.7101447836123,100.614949450792,เลขที่6 ซ.อ่อนนุช21/1 แขวงสวนหลวง เขตสวนหลวง กรุงเทพมหานคร 10250,Soi Sunthon Sarathun Soi Sukhumwit 77 (On Nut) Suan Luang Suan Luang Bangkok 10250
โรงแรมลีโนวา,Leenova Hotel,13.68868255773860,100.63888683915100,ซอยสุภาพงษ์ 1 แยก 3-5 แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร 10250,"Soi Suphaphong 1 Yaek 3-5, Nong Bon, Prawet, Bangkok 10250"
โรงแรมลีโอซอ โคราช ,Leosor Hotel Korat,14.97514712959040,102.08564892411200,555 ถนนสุรนารี ในเมือง เมืองนครราชสีมา จ.นครราชสีมา 30000,"555 Suranari Rd., Nai Mueang, Mueang Nakhon Ratchasima, Nakhon Ratchasima 30000"
โรงแรมล้านนา การ์เด้น   ,Lanna Garden Hotel,16.01055882534190,103.70978951454200,ต.หนองไผ่ อ.ธวัชบุรี จ.ร้อยเอ็ด 45170,"Nong Phai, Thawat Buri, Roi Et 45170"
โรงแรมลําปาง ริเวอร์ ลอดจ์,Lampang River Lodge,18.2279584332808,99.4244811545493,ต.ปงแสนทอง อ.เมืองลำปาง จ.ลำปาง 52100,Pong Saen Thong Muang Lampang Lampang 52100
โรงแรมวงศ์คำรีสอร์ท,Wong Kham Resort,15.57235764187190,104.69438955187800,ต.หนองเมือง อ.ม่วงสามสิบ จ.อุบลราชธานี 34140,"Nong Muang, Muang Samsip, Ubon Ratchathani 34140"
โรงแรมวงศ์อมาตย์ไพรเวซี่เรสซิเดนซ์,Wongamat Privacy Resort Pattaya,12.9598976333317,100.889853076004,ซอยนาเกลือ 16/1 ถนนสาธารณประโยชน์ ต.นาเกลือ อ.บางละมุง จ.ชลบุรี 20260,Soi Nakluea 16/1 Public Rd. Na Kluea Bang La Mung Chon Buri 20260
โรงแรมวนารมย์,Vanarom Hotel,16.808488827216600,100.22989153862,ถนนประชาอุทิศ ต.วัดจันทร์ อ.เมืองพิษณุโลก จ.พิษณุโลก 65000,"Pracha Uthit Rd., Wat Chan, Mueang Phitsanulok, Phitsanulok 65000"
โรงแรมวนิดา ธาราเลควิว,Wanida Tara Lake View,16.54202045058190,104.04776260256800,ต.บัวขาว อ.กุฉินารายณ์ จ.กาฬสินธุ์ 46110,"Bua Khao, Kuchinarai, Kalasin 46110"
โรงแรมวรบุรี สุขุมวิท,Woraburi Sukhumvit Hotel,13.7354091179755,100.552991763661,ซอยสุขุมวิท 4 แขวงคลองเตย เขตคลองเตย กรุงเทพมหานคร 10110,Soi Sukhumwit 4 Khlong Toei Khlong Toei Bangkok 10110
โรงแรมวรบุรีภูเก็ต รีสอร์ท แอนด์ สปา,โรงแรมวรบุรีภูเก็ต รีสอร์ท แอนด์ สปา,7.843994,98.29487,ทางหลวงแผ่นดินหมายเลข 4233 กะรน เมืองภูเก็ต จ.ภูเก็ต 83100,"National Highway 4233, Karon, Mueang Phuket, Phuket 83100"
โรงแรมวรยาเพลส,Waraya Pass,18.136466785997900,100.15180841088300,ถนนช่อแฮ ต.ในเวียง อ.เมืองแพร่ จ.แพร่ 54000,"Cho Hae Rd., Nai Wiang, Muang phrae, Phrae 54000"
โรงแรมวรยาเพลส,โรงแรมวรยาเพลส,18.136376,100.151457,ถนนช่อแฮ ในเวียง เมืองแพร่ จ.แพร่ 54000,"Cho Hae Rd., Nai Wiang, Mueang Phrae, Phrae 54000"
โรงแรมวรรณวิภา รีสอร์ท   ,Wanwipha Resort   ,9.20281306698517,99.86939996480940,ต.ขนอม อ.ขนอม จ.นครศรีธรรมราช 80210,"Khanom, Khanom, Nakhon Si Thammarat 80210"
โรงแรมวรรณารา หัวหิน ,Wannara Hotel Hua Hin,12.5718186862991,99.9601578573318,ซอยนเรศดำริห์ ต.หัวหิน อ.หัวหิน จ.ประจวบคีรีขันธ์ 77110,Soi Naret Damri Hua Hin Hua Hin Prachuap Khiri Khan 77110
โรงแรมวรรณารา หัวหิน,Wannara Hotel Hua Hin,12.567067155211200,99.96006533503530,174/9 ซอยหัวหิน 65 ต.หัวหิน อ.หัวหิน จ.ประจวบคีรีขันธ์ 77110,"174/9 Soi Hua Hin 65, Hua Hin, Hua Hin, Prachuap Khiri Khan 77110"
โรงแรมวรัญญา,Warunya Hotel,15.829699959210500,101.0108770430090,ทางหลวงแผ่นดินหมายเลข 225 ต.บึงสามพัน อ.บึงสามพัน จ.เพชรบูรณ์ 67160,"National Highway 225, Bueng Sam Phan, Bueng Sam Phan, Phetchabun 67160"
โรงแรมวรัญญา,โรงแรมวรัญญา,16.103396,101.160309,วังโบสถ์ หนองไผ่ จ.เพชรบูรณ์ 67140,"Wang Bot, Nong Phai, Phetchabun 67140"
โรงแรมวรัญญูเฮ้าส์ & รีสอร์ท,Waranyoo House & Resort,16.191272054961200,103.28488066792500,163 ถนนสมถวิลราษฎร์ ต.ตลาด อ.เมืองมหาสารคาม จ.มหาสารคาม 44000,"Somthawinrat Rd., Talat, Mueang Maha Sarakham, Maha Sarakham 44000"
โรงแรมวราวรรณ,varawan hotel,11.8057590723038,99.7778964042664,ถนนหนองขาม ต.ประจวบคีรีขันธ์ อ.เมืองประจวบคีรีขันธ์ จ.ประจวบคีรีขันธ์ 77000,Nongkham Rd. Prachuap Khiri Khan Muang Prachuap Khilikhan Prachuap Khiri Khan 77000
โรงแรมวรินทร เรสซิเดนซ์ ,Varinthorn Residence,15.24573630897130,104.85349953174600,ต.ในเมือง อ.เมืองอุบลราชธานี จ.อุบลราชธานี 34000,"Nai Mueang, Mueang Ubon Ratchathani, Ubon Ratchathani 34000"
โรงแรมวรินทรน์คอร์ท หนองคาย,Warintorn Court Hotel,17.88005296081060,102.76910796761500,ต.โพธิ์ชัย อ.เมืองหนองคาย จ.หนองคาย 43000,"Pho Chai, Mueang Nong Khai, Nong Khai 43000"
โรงแรมวอลดอร์ฟ แอสตอเรีย กรุงเทพ,Waldorf Astoria Bangkok,13.742524645230700,100.5404631793500,151 ถนนราชดำริ แขวงลุมพินี เขตปทุมวัน กรุงเทพมหานคร 10330,"151 Ratchadamri Road. Lumpini, Bangkok, 10330, Thailand"
โรงแรมวอลล์สตรีท อินน์,Wall Street Inn Hotel,13.7291655826569,100.532134906006,ถนนพัฒน์พงษ์ 2 แขวงสุริยวงศ์ เขตบางรัก กรุงเทพมหานคร 10500,
โรงแรมวอเตอร์ ปาล์ม รีสอร์ท,Water Palm Resort ,8.85053891557625,98.28328907489780,31/2 หมู่ 2 ต.บางม่วง อ.ตะกั่วป่า จ.พังงา 82190,"31/2 Moo2 Bang Muang, Takua Pa, Phangnga 82190"
โรงแรมวอเตอร์ วัน พัทยา,Water One Pattaya,12.805572586691400,100.91761125709500,ต.นาจอมเทียน อ.สัตหีบ จ.ชลบุรี 20250,"Na Chom Thian, Sattahip, Chon Buri 20250"
โรงแรมวังดารารีสอร์ท,Wangdara Resort,15.10974426109880,104.56345081329300,ดูน กันทรารมย์ จ.ศรีสะเกษ 33130,"Dun, Kanthararom, Si Sa Ket 33130"
โรงแรมวังทับทิม รีสอร์ท,โรงแรมวังทับทิม รีสอร์ท,9.092001,99.221719,ท่าข้าม พุนพิน จ.สุราษฎร์ธานี 84130,"Tha Kham, Phunphin, Surat Thani 84130"
โรงแรมวังน้ำเย็นการ์เด้นท์,Wangnamyen Garden Hotel ,13.5015038089171,102.182893738828,ต.วังน้ำเย็น อ.วังน้ำเย็น จ.สระแก้ว 27210,Wang Nam Yen Wang Nam Yen Sa Kaeo 27210
โรงแรมวังน้ำเย็นการ์เด้นท์,Wangnamyen Garden Hotel,13.550144809650000,102.15571090579000,ทางหลวงแผ่นดินหมายเลข 317 วังน้ำเย็น วังน้ำเย็น จ.สระแก้ว 27210,"National Highway 317, Wang Nam Yen, Wang Nam Yen, Sa Kaeo 27210"
โรงแรมวังรี รีสอร์ท,Wangreeresort Hotel,14.335152,101.190015,"143, 143/1-26 หมู่ 12 ต.เขาพระ อ.เมืองนครนายก จ.นครนายก 26000","143, 143/1-26, Moo. 12, Khao Phra, Mueang Nakhon Nayok, Nakhon Nayok 26000 Thailand"
โรงแรมวังสำราญ รีสอร์ท,Wangsamran Hotel,13.9078063938345,101.577389077114,ทางหลวงแผ่นดินหมายเลข 3079 ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี 25140,National Highway 3079 Tha Tum Srimahapho Prachin Buri 25140
โรงแรมวังอินทร์ รีสอร์ท,Wangin Resort Hotel ,17.173256582193900,102.43136420846000,ทางหลวงแผ่นดินหมายเลข 2146 ต.หนองบัว อ.เมืองหนองบัวลำภู จ.หนองบัวลำภู 39000,"National Highway 2146, Nong Bua, Mueang Nong Bua Lam Phu, Nong Bua Lam Phu 39000"
โรงแรมวังใต้,Wang Tai Hotel,9.13133425993528,99.3135362725295,ต.ตลาด อ.เมืองสุราษฎร์ธานี จ.สุราษฎร์ธานี 84000,Talat Muang Surat Thani Surat Thani 84000
โรงแรมวังไทย เกรท ,Wangthai Great Hotel,15.266398985782000,104.8453925549980,ต.ในเมือง อ.เมืองอุบลราชธานี จ.อุบลราชธานี 34000,"Nai Mueang, Mueang Ubon Ratchathani, Ubon Ratchathani 34000"
โรงแรมวังไพร รีสอร์ท	,Wang Pai Resort,13.543312929543200,100.97765922546400,ถนนจรัลยานนท์ ต.บางวัว อ.บางปะกง จ.ฉะเชิงเทรา 24180,"Charanyanon Rd., Bang Wua, Bang Pakong, Chachoengsao 24180"
โรงแรมวัชระนอท์ธเกต,Vatchara North Gate,15.699202528797000,100.11888831853900,1016/10 หมู่ 9 ถนนพานพลอย ต.ปากน้ำโพ อ.เมืองนครสวรรค์ จ.นครสวรรค์ 60000,"1016/10 Moo.9 Phan Phloi Rd., Pak Nam Pho, Mueang Nakhon Sawan, Nakhon Sawan 60000"
โรงแรมวัฒนะทรัพย์ ปาร์ค	,Vattana Sap Park Hotel,14.485136865069000,100.12580037117000,ถนนพันคลุก ต.ท่าพี่เลี้ยง อ.เมืองสุพรรณบุรี จ.สุพรรณบุรี 72000,"Phan Khluk Rd., Tha Phi Leang, Muang Saphan Buri, Suphan Buri 72000"
โรงแรมวัฒนา  ,Wattana Hotel,19.168868197058,99.9026170978955,ต.เวียง อ.เมืองพะเยา จ.พะเยา 56000,Wiang Muang Phayao Phayao 56000
โรงแรมวัฒนา พาร์ค ,Wattana Park Hotel,7.57273228525382,99.6051534126628,"315/7 ถนนห้วยยอด, ตรังซิตี้เซนเตอร์, ตรัง, ไทย 92000",
โรงแรมวัฒนาพาร์ค ,Wattana Park Hotel,7.57273893229321,99.6051674942602,ห้วยยอด15 ต.นาตาล่วง อ.เมืองตรัง จ.ตรัง 92000,Huaiyot15 Na Ta Luang Amphone Muang Trang Trang 92000
โรงแรมวันชัย,wanchai hotel,14.4675515790195,100.116439447772,ถนนพระพันวษา ต.ท่าพี่เลี้ยง อ.เมืองสุพรรณบุรี จ.สุพรรณบุรี 72000,Phra Phan Wasa Rd. Tha Phi Leang Muang Saphan Buri Suphan Buri 72000
โรงแรมวันชัย,โรงแรมวันชัย,14.699735,101.408698,ปากช่อง ปากช่อง จ.นครราชสีมา 30130,"Pak Chong, Pak Chong, Nakhon Ratchasima 30130"
โรงแรมวันลอฟท์,OneLoft Hotel,7.826776191123460,98.29658344388010,ทางหลวงแผ่นดินหมายเลข 4233 กะรน เมืองภูเก็ต จ.ภูเก็ต 83100,"National Highway 4233, Karon, Mueang Phuket, Phuket 83100"
โรงแรมวันเดอร์ฟูล ,Wonderful Hotel,7.9016346935401,98.3050256830703,246/1 ซอยราชปาทานนุสรณ์ ทางหลวงจังหวัดหมายเลข 4029 ต.ป่าตอง อ.กะทู้ จ.ภูเก็ต 83150,246/1 Soi Ratcha Pathan Nusorn Provincial Highway 4029 Pa Tong Krathu Phuket 83150
โรงแรมวันเดอร์วอลล์ เชียงใหม่,Wonder Wall Hotel Chiang Mai,18.789097902282600,98.99190589785580,ซอยราชดำเนิน 1 ต.ศรีภูมิ อ.เมืองเชียงใหม่ จ.เชียงใหม่ 50200,"Soi Ratchadamnoen 1, Si Phum, Mueang Chiang Mai, Chiang Mai 50200"
โรงแรมวันเทอร์ตี้ เรสซิเด้นซ์,130 Hotel & Residence Bangkok,13.771799982301800,100.63220947980900,ซอยลาดพร้าว 130 แขวงคลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240,"Soi Lad Phrao 130, Khlong Chan, Bang Kapi, Bangkok 10240"
โรงแรมวันเวย์ ,The One Way Hotel,12.680371784268800,101.26270426890300,ถนนยมจินดา ต.ท่าประดู่ อ.เมืองระยอง จ.ระยอง 21000,"Yomchinda Rd., Tha Pradu, Muang Rayong, Rayong 21000"
โรงแรมวันโอวัน คลาสสิค,101 Classic Hotel,16.05670141503530,103.68943557143200,ถนนแจ้งสนิท ต.เหนือเมือง อ.เมืองร้อยเอ็ด จ.ร้อยเอ็ด 45000,"Nuea Mueang, Muang Roi Et, Roi Et 45000"
โรงแรมวัวลายบูติก เชียงใหม่,WUA LAI Boutique Hotel Chiang Mai,18.779424254085300,98.98539081215860,ถนนวัวลาย ต.หายยา อ.เมืองเชียงใหม่ จ.เชียงใหม่ 50100,"Wua Lai Rd., Hai Ya, Mueang Chiang Mai, Chiang Mai 50100"
โรงแรมวัวลายสบายดี ,Wualai Sabaidee Hotel,18.77622836191240,98.98662731051450,2/5 ซอยวัวลาย 3 ต.หายยา อ.เมืองเชียงใหม่ จ.เชียงใหม่ 50100,"2/5 Soi Wua Lai 3, Hai Ya, Mueang Chiang Mai, Chiang Mai 50100"
โรงแรมวาบัวร์ ลอดจ์ รอยัล สวีท,Vaboir Lodge Royal Suite Hotel,13.7692209243774,100.632231723022,ซอยรวมโชค แขวงคลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240,
โรงแรมวาบิ ซาบิ บูทิก โฮเต็ล,Wabi Sabi Boutique Hotel,7.950083529971930,98.28242674469950,73/183 หมู่ 3 ต.กมลา อ.กะทู้ จ.ภูเก็ต 83150,"73/183  Moo 3 Kamala, Kathu, Phuket 83150"
โรงแรมวายเจ,YJ HOTEL,12.948455740487100,100.89669540524500,ถนนเฉลิมพระเกียรติ ต.นาเกลือ อ.บางละมุง จ.ชลบุรี undefined,"Chaloem Phra Kiat Rd., Na Kluea, Bang Lamung, Chon Buri undefined"
โรงแรมวาริกา เพลส ,Warika Place Hotel,7.84307593750504,98.3027297121539,"400/2 ถนน ปฏัก, ต.กะรน อ.เมืองภูเก็ต จ.ภูเก็ต 83100",Provincial Highway 4028 Karon Muang Phuket Phuket 83100
โรงแรมวาริน ,Warin Hotel,16.03233800443130,99.77018907666210,ถนนพหลโยธิน ต.ดอนแตง อ.ขาณุวรลักษบุรี จ.กำแพงเพชร 62140,"Phahon Yothin Rd., Don Taeng, Khanu Woralaksaburi, Kamphaeng Phet 62140"
โรงแรมวารีรมย์  ,WARIROM HOTEL,14.73844824319820,102.14265927672400,ต.พลับพลา อ.โชคชัย จ.นครราชสีมา 30190,"Phlapphla, Chok Chai, Nakhon Ratchasima 30190"
โรงแรมวารีลา สมุทรปราการ,Warila Hotel,13.59849299722860,100.61567232012700,ซอยหมู่บ้าน พนาสนธิ์ ซิตี้ ต.บางเมือง อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10270,"Soi Muban Phanason City, Bang Mueang, Mueang Samut Prakan, Samut Prakan 10270"
โรงแรมวาสนา แมนชั่น,โรงแรมวาสนา แมนชั่น,8.442661,99.960786,ถนนเทวราช ท่าวัง เมืองนครศรีธรรมราช จ.นครศรีธรรมราช 80000,"Thewarat Rd., Tha Wang, Mueang Nakhon Si Thammarat, Nakhon Si Thammarat 80000"
โรงแรมวาสนาดี รีสอร์ท,Wassanadee Villege & Resort,13.587038781741600,99.77250382304190,ทางหลวงแผ่นดินหมายเลข 3291 เกาะพลับพลา เมืองราชบุรี จ.ราชบุรี 70000,"National Highway 3291, Ko Phlapphla, Mueang Ratchaburi, Ratchaburi 70000"
โรงแรมวาสนาศิษย์ธรรม (บ้านวาสนา),โรงแรมวาสนาศิษย์ธรรม (บ้านวาสนา),7.526792,99.5874,ควนปริง เมืองตรัง จ.ตรัง 92000,"Khuan Pring, Mueang Trang, Trang 92000"
โรงแรมวาสนาเฮ้าส์,Wassana House Hotel,16.55320354140700,104.70003694295900,ซอยตาดแคน 11 ต.มุกดาหาร อ.เมืองมุกดาหาร จ.มุกดาหาร 49000,"Soi Tadcan 11, Mukdahan, Mueang Mukdahan, Mukdahan 49000"
โรงแรมวาเลนไทน์,Valentine Hotel ,16.00546945370750,99.8123936216174,ต.สลกบาตร อ.ขาณุวรลักษบุรี จ.กำแพงเพชร 62140,"Salok Bat, Khanu Woralaksaburi, Kamphaeng Phet 62140"
โรงแรมวาเลนไทน์,Valentine Hotel,13.970843404203500,99.68681126832960,ต.วังศาลา อ.ท่าม่วง จ.กาญจนบุรี 71110,"Wang Sala, Tha Muang, Kanchanaburi 71110"
โรงแรมวาเลนไทน์,Valentine Hotel,14.674369392157700,100.8676940202710,ถนนอบต.หัวปลวก ต.หน้าพระลาน อ.เฉลิมพระเกียรติ จ.สระบุรี 18240,"SAO.Huapluak Rd., Na Phralan, Chaloem Phra Kiat, Saraburi 18240"
โรงแรมวาเลนไทน์ รีสอร์ท อู่ทอง,โรงแรมวาเลนไทน์ รีสอร์ท อู่ทอง,14.350550867073100,99.87794682383540,ต.อู่ทอง อ.อู่ทอง จ.สุพรรณบุรี 72160,"U Thong, U Thong, Suphan Buri 72160"
โรงแรมวาเลนไทม์,โรงแรมวาเลนไทม์,14.690195,100.86961,ถนนพหลโยธิน หน้าพระลาน เฉลิมพระเกียรติ จ.สระบุรี 18240,"Phahon Yothin Rd., Na Phralan, Chaloem Phra Kiat, Saraburi 18240"
โรงแรมวิจิตรนคร นอนพัก,Wijitnakorn Nonpak Hotel,15.110873271604100,104.33255821466400,ถนนวิจิตรนคร ต.เมืองใต้ อ.เมืองศรีสะเกษ จ.ศรีสะเกษ 33000,"Wichit Nakhon Rd., Mueang Tai, Muang Sisaket, Si Sa Ket 33000"
โรงแรมวิจิตรพร,Vijitporn Hotel ,15.182326617565100,104.80646431446100,ต.หนองกินเพล อ.วารินชำราบ จ.อุบลราชธานี 34190,"Nong Kin Phlen, Warin Chamrap, Ubon Ratchathani 34190"
โรงแรมวิชัยเพลส 77,โรงแรมวิชัยเพลส 77,14.351835828189200,100.60535921246100,ซอย งามเขต ต.ธนู อ.อุทัย จ.พระนครศรีอยุธยา 13210,"Soi Ngamkhet, Thanu, Uthai, Phra Nakhon Si Ayutthaya 13210"
โรงแรมวินชกานต์,Winnchakan Hotel,14.067402446328600,101.52504041791000,ทางหลวงแผ่นดินหมายเลข 33 ต.ประจันตคาม อ.ประจันตคาม จ.ปราจีนบุรี 25130,"National Highway 33, Prachantakham, Prachantakham, Prachin Buri 25130"
โรงแรมวินซ์ ประตูน้ำ,Vince Hotel Pratunam,13.754355584112900,100.53556010127100,26/2 เพชรบุรี 11 แยก 2 แขวงถนนพญาไท เขตราชเทวี กรุงเทพมหานคร 10400,"Phetchaburi 11 Yaek 2, Thanon Phaya Thai, Ratchathewi, Bangkok 10400"
โรงแรมวินดี,Win D Hotel,14.941783917085000,102.05823004245800,ต.หนองจะบก อ.เมืองนครราชสีมา จ.นครราชสีมา 30000,"Nong Chabk, Muang Nakhon Ratchasima, Nakhon Ratchasima 30000"
โรงแรมวินด์แฮม แกรนด์ ภูเก็ต กะหลิม เบย์,WYNDHAM GRAND PHUKET KALIM BAY,7.922960482675890,98.27914774417880,8/18-19 ทางหลวงแผ่นดินหมายเลข 4233 ต.กมลา อ.กะทู้ จ.ภูเก็ต 83150,"National Highway 4233, Kamala, Kathu, Phuket 83150"
โรงแรมวินสตาร์,โรงแรมวินสตาร์,6.998034,100.476533,หาดใหญ่ หาดใหญ่ จ.สงขลา 90110,"Hat Yai, Hat Yai, Songkhla 90110"
โรงแรมวินสตาร์ หาดใหญ่,Winstar Hotel,6.998012961065190,100.47649517655400,ถนนศรีภูวนารถ ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110,"Si Phuwanat Rd., Hat Yai, Hat Yai, Songkhla 90110"
โรงแรมวินเซนต์ เรสเตอรองต์ แอนด์ เดอะ 7 รูมส์,Vincent's Restaurant & The 7 Rooms Hotel,13.7237739479623,100.547921047519,ซอยงามดูพลี แขวงทุ่งมหาเมฆ เขตสาทร กรุงเทพมหานคร 10120,Soi Ngamduphli Thung Maha Mek Sathon Bangkok 10120
โรงแรมวินเซอร์สวีท,Winsor Suite Hotel,13.7335513857474,100.563300834009,8-10สุขุมวิทซอย 20 สุขุมวิท กรุงเทพ 10110,
โรงแรมวินเซอร์สวีทส์ แอนด์ คอนเวนชั่น,Windsor Suites Hotel and  Convention,13.7333559712632,100.563778267213,"ซอยสุขุมวิท 20, แขวงคลองเตย, เขตคลองเตย, กรุงเทพมหานคร 10110","Soi Sukhumwit 20, Khlong Toei, Khlong Toei, Bangkok 10110"
โรงแรมวินเนอร์ อินน์,Winner Inn Hotel,18.7809123459506,98.9941817384248,ถนนศรีดอนไชย ต.ช้างคลาน อ.เมืองเชียงใหม่ จ.เชียงใหม่ 50100,Si Donchai Rd. Chang Khlan Muang Chiang Mai Chiang Mai 50100
โรงแรมวินเนอร์ อินน์,Winner Inn Hotel,18.7800743421964,98.9942407470231,ต.ช้างคลาน อ.เมืองเชียงใหม่ จ.เชียงใหม่ 50100,Chang Khlan Muang Chiang Mai Chiang Mai 50100
โรงแรมวินเพลส เชียงใหม่ ,Win Place Hotel Chiangmai,18.7599863992786,98.9898580174934,120/3 หมู่ 2 ถนนมหิดล ต.ป่าแดด อ.เมืองเชียงใหม่ จ.เชียงใหม่ 50100,Pa Daet Muang Chiang Mai Chiang Mai 50100
โรงแรมวินเฮ้าส์,Winhouse Hotel,18.783667573859100,100.76830878853800,ถนนผาทอง 3 ต.ผาสิงห์ อ.เมืองน่าน จ.น่าน 55000,"Pha Thong 3 Rd., Pha Sing, Mueang Nan, Nan 55000"
โรงแรมวินเฮ้าส์ เขาใหญ่ปากช่อง,Wynnhouse Khaoyai,14.664565028693500,101.39367789030100,358 หมู่ 18 ต.ปากช่อง อ.ปากช่อง จ.นครราชสีมา 30130,"358 Moo 18 National Highway 2422, Pak Chong, Pak Chong, Nakhon Ratchasima 30130"
โรงแรมวิพัฒน์กาลจักรโฮเทล,VIPAT BUNGKAN HOTEL,18.354077475674400,103.62979665398600,ต.บึงกาฬ อ.เมืองบึงกาฬ จ.บึงกาฬ 38000,"Bueng Kan, Mueang Bueng Kan, Bueng Kan 38000"
โรงแรมวิมานแก้ว ,Vimarn Keaw Hotel,14.82672342171380,100.36278158426300,ทางหลวงแผ่นดินหมายเลข 3032 ต.ท่าข้าม อ.ค่ายบางระจัน จ.สิงห์บุรี 16150,"National Highway 3032, Tha Kham, Khai Bang Rachan, Sing Buri 16150"
โรงแรมวิริยา เฮ้าส์,Wiriya House,18.7795359860706,98.9908128839026,10/4 ถนนราชเชียงแสน ซอย 1ก ต.หายยา อ.เมืองเชียงใหม่ จ.เชียงใหม่ 50100,Hai Ya Muang Chiang Mai Chiang Mai 50100
โรงแรมวิลลา พาราดี,Villa Paradis,14.5987553341765,101.492131040274,ต.ขนงพระ อ.ปากช่อง จ.นครราชสีมา 30130,Khanong Phra Pak Chong Nakhon Ratchasima 30130
โรงแรมวิลลา วิชาลัย ปราจีนบุรี (มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ),Villa Vichalai Hotel,14.161775167593800,101.36198222637200,129 หมู่ 21  ตำบล เนินหอม อำเภอเมืองปราจีนบุรี ปราจีนบุรี 25230,"Noen Hom, Mueang Prachin Buri, Prachin Buri 25230"
โรงแรมวิลลารีล ไฮ,Villareal Heights Hotel,7.83012427679262,98.3015656334415,214/14 ทางหลวงจังหวัดหมายเลข 4028 ต.กะรน อ.เมืองภูเก็ต จ.ภูเก็ต 83100,Provincial Highway 4028 Karon Muang Phuket Phuket 83100
โรงแรมวิลลาร์ด 123,Villard 123,18.90142330008460,98.97650063037870,ถนนอบจ.ชม.บ้านน้ำต้น-บ้านหนองเขียว ต.เหมืองแก้ว อ.แม่ริม จ.เชียงใหม่ 50180,"PAO.CMI.Ban Nam Ton - Ban Nong Khiao Rd., Mueang Kaeo, Mae Rim, Chiang Mai 50180"
โรงแรมวิลล่า ชาช่า,Villa Cha Cha Hotel,13.7604401672395,100.497478083688,ถนนตานี แขวงตลาดยอด เขตพระนคร กรุงเทพมหานคร 10200,Tani Rd. Talat Yot Phra Nakhon Bangkok 10200
โรงแรมวิลล่า บลังก้า,Villa Blanca Hotel,12.554090965457600,101.92060455679900,72/1 หมู่ 5 ถนน เฉลิมบูรพาชลทิต ต.คลองขุด อ.ท่าใหม่ จ.จันทบุรี 22120,"Khlong Khut, Tha Mai, Chanthaburi 22120"
โรงแรมวิลล่า พาราดี,Villa Paradis Hote,14.6067756316107,101.465198979559,155 หมู่ 6 ทางหลวงชนบทหมายเลข 3118 ต.ขนงพระ อ.ปากช่อง จ.นครราชสีมา 30130,Rural Road 3118 Khanong Phra Pak Chong Nakhon Ratchasima 30130
โรงแรมวิลล่า โซลิทูธ(บริษัท ไมตรี รีสอร์ท ดีเวลลอปเมนท์ จำกัด),โรงแรมวิลล่า โซลิทูธ(บริษัท ไมตรี รีสอร์ท ดีเวลลอปเมนท์ จำกัด),7.867103,98.330671,ฉลอง เมืองภูเก็ต จ.ภูเก็ต 83130,"Chalong, Mueang Phuket, Phuket 83130"
โรงแรมวิลล่าทิวา ,Villa Thiwa Hotel,16.57173475311350,104.70826730132100,ถนนวงแหวนรอบนอก ต.มุกดาหาร อ.เมืองมุกดาหาร จ.มุกดาหาร 49000,"Outer Ring Road, Mukdahan, Mueang Mukdahan, Mukdahan 49000"
โรงแรมวิลล่าเดอพันตา ภูเรือ,Panta Hotel Resort,17.456757039956600,101.37479245662700,ต.หนองบัว อ.ภูเรือ จ.เลย 42160,"Nong Bua, Phu Ruea, Loei 42160"
โรงแรมวิวทะเล เพลส ,View Talay Place Hotel,12.957489579359000,100.89442356016500,ถนนสาธารณประโยชน์ ต.นาเกลือ อ.บางละมุง จ.ชลบุรี 20260,"Public Rd., Na Kluea, Bang La Mung, Chon Buri 20260"
โรงแรมวิวโขง,ViewKong Hotel,17.3867164611816,104.793785296631,โรงแรมวิวโขงตั้งอยู้ถนนสุนทรวิจิตร อ.เมือง จ.นครพนม,"Noppharat Rd., Nai Mueang, Muang Nakhon Phanom, Nakhon Phanom, 48000"
โรงแรมวิวโขง ,Viewkong Hotel,17.3877006520432,104.793519959168,527 ถ.สุนทรวิจิตร ซอยพระอินทร์แปลง ต.ในเมือง อ.เมืองนครพนม จ.นครพนม 48000,Nai Mueang Muang Nakhon Phanom Nakhon Phanom 48000
โรงแรมวิวโขง ,Viewkong Hotel,17.4254886124387,104.773231730182,ถนนสุนทรวิจิตร ต.หนองแสง อ.เมืองนครพนม จ.นครพนม 48000,Sunthon Wichit Rd. Nong Saeng Muang Nakhon Phanom Nakhon Phanom 48000
โรงแรมวิษณุอินน์,โรงแรมวิษณุอินน์,15.71111,100.127822,ถนนมาตุลี ปากน้ำโพ เมืองนครสวรรค์ จ.นครสวรรค์ 60000,"Matuli Rd., Pak Nam Pho, Mueang Nakhon Sawan, Nakhon Sawan 60000"
โรงแรมวิสดอม,Wisdom Hotel,13.392859016893800,100.00115409493400,ต.แม่กลอง อ.เมืองสมุทรสงคราม จ.สมุทรสงคราม 75000,"Mae Klong, Mueang Samut Songkhram, Samut Songkhram 75000"
